code	company_name
9248	人・夢・技術グループ株式会社
4193	株式会社ファブリカホールディングス
4018	株式会社Ｇｅｏｌｏｃａｔｉｏｎ　Ｔｅｃｈｎｏｌｏｇｙ
4936	株式会社アクシージア
4175	株式会社ｃｏｌｙ
4173	株式会社ＷＡＣＵＬ
4177	株式会社ｉ－ｐｌｕｇ
4885	室町ケミカル株式会社
4176	株式会社ココナラ
7362	株式会社Ｔ．Ｓ．Ｉ
4178	株式会社Ｓｈａｒｉｎｇ　Ｉｎｎｏｖａｔｉｏｎｓ
7374	株式会社コンフィデンス・インターワークス
6614	株式会社シキノハイテック
4180	Ａｐｐｉｅｒ　Ｇｒｏｕｐ株式会社
9346	株式会社ココルポート
4179	株式会社ジーネクスト
9327	株式会社イー・ロジット
7343	ブロードマインド株式会社
4192	スパイダープラス株式会社
5074	テスホールディングス株式会社
7361	株式会社ヒューマンクリエイションホールディングス
9235	株式会社売れるネット広告社
7363	株式会社ベビーカレンダー
6521	株式会社オキサイド
7698	株式会社アイスコ
4072	株式会社電算システムホールディングス
7368	表示灯株式会社
2933	株式会社紀文食品
7375	株式会社リファインバースグループ
4194	ビジョナル株式会社
7347	株式会社マーキュリアホールディングス
4196	株式会社ネオマーケティング
7377	ＤＮホールディングス株式会社
6228	株式会社ジェイ・イー・ティ
7369	株式会社メイホーホールディングス
7791	ドリームベッド株式会社
7372	株式会社デコルテ・ホールディングス
4071	株式会社プラスアルファ・コンサルティング
4198	株式会社テンダ
7370	株式会社Ｅｎｊｉｎ
7373	株式会社アイドマ・ホールディングス
4069	株式会社ＢｌｕｅＭｅｍｅ
7376	ＢＣＣ株式会社
7318	セレンディップ・ホールディングス株式会社
7126	グローバルスタイル株式会社
4068	ベイシス株式会社
4199	ワンダープラネット株式会社
4073	株式会社ジィ・シィ企画
7792	株式会社コラントッテ
4937	株式会社Ｗａｑｏｏ
7381	株式会社北國フィナンシャルホールディングス
7380	株式会社十六フィナンシャルグループ
9147	ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス株式会社
7128	フルサト・マルカホールディングス株式会社
4074	株式会社ラキール
9240	株式会社デリバリーコンサルティング
7699	オムニ・プラス・システム・リミテッド
7129	ミアヘルサホールディングス株式会社
4075	ブレインズテクノロジー株式会社
5076	インフロニア・ホールディングス株式会社
7350	株式会社おきなわフィナンシャルグループ
7379	株式会社サーキュレーション
4376	株式会社くふうカンパニーホールディングス
6227	ＡＩメカテック株式会社
9247	ＴＲＥホールディングス株式会社
7130	ヤマエグループホールディングス株式会社
7127	株式会社一家ホールディングス
4360	株式会社マナック・ケミカル・パートナーズ
4370	モビルス株式会社
9241	株式会社フューチャーリンクネットワーク
4889	株式会社レナサイエンス
4076	株式会社シイエヌエス
5858	株式会社ＳＴＧ
4264	株式会社セキュア
6522	株式会社アスタリスク
5075	アップコン株式会社
9245	株式会社リベロ
9242	メディア総研株式会社
9246	株式会社プロジェクトホールディングス
4371	株式会社コアコンセプト・テクノロジー
4374	株式会社ＲＯＢＯＴ　ＰＡＹＭＥＮＴ
4372	ユミルリンク株式会社
4373	シンプレクス・ホールディングス株式会社
4270	株式会社ＢｅｅＸ
4377	株式会社ワンキャリア
4375	セーフィー株式会社
4890	株式会社坪田ラボ
9244	株式会社デジタリフト
9249	日本エコシステム株式会社
7135	ジャパンクラフトホールディングス株式会社
6523	ＰＨＣホールディングス株式会社
9250	株式会社ＧＲＣＳ
4378	株式会社ＣＩＮＣ
2961	日本調理機株式会社
9253	スローガン株式会社
9251	株式会社ＡＢ＆Ｃｏｍｐａｎｙ
4379	株式会社Ｐｈｏｔｏｓｙｎｔｈ
4891	㈱ティムス
7131	のむら産業株式会社
4412	株式会社サイエンスアーツ
9252	株式会社ラストワンマイル
4255	ＴＨＥＣＯＯ株式会社
4415	株式会社ブロードエンタープライズ
4414	株式会社フレクト
4261	アジアクエスト株式会社
4413	株式会社ボードルア
2993	株式会社長栄
7134	株式会社アップガレージグループ
4419	株式会社Ｆｉｎａｔｅｘｔホールディングス
4416	株式会社Ｔｒｕｅ　Ｄａｔａ
4417	グローバルセキュリティエキスパート株式会社
9212	Ｇｒｅｅｎ　Ｅａｒｔｈ　Ｉｎｓｔｉｔｕｔｅ株式会社
6524	湖北工業株式会社
4125	三和油化工業株式会社
4259	株式会社エクサウィザーズ
9254	株式会社ラバブルマーケティンググループ
4258	株式会社網屋
2585	株式会社ライフドリンク　カンパニー
4256	株式会社サインド
4418	株式会社ＪＤＳＣ
9211	株式会社エフ・コード
4260	株式会社ハイブリッドテクノロジーズ
7383	株式会社ネットプロテクションズホールディングス
9259	株式会社タカヨシホールディングス
7133	ＨＹＵＧＡ　ＰＲＩＭＡＲＹ　ＣＡＲＥ株式会社
9258	株式会社ＣＳ－Ｃ
9522	リニューアブル・ジャパン株式会社
4262	ニフティライフスタイル株式会社
4263	サスメド株式会社
9158	株式会社シーユーシー
9257	ＹＣＰホールディングス（グローバル）リミテッド
9256	株式会社サクシード
4265	Ｉｎｓｔｉｔｕｔｉｏｎ　ｆｏｒ　ａ　Ｇｌｏｂａｌ　Ｓｏｃｉｅｔｙ株式会社
9214	Ｒｅｃｏｖｅｒｙ　Ｉｎｔｅｒｎａｔｉｏｎａｌ株式会社
9213	株式会社セイファート
5031	モイ株式会社
4267	株式会社ライトワークス
5025	株式会社マーキュリー
9216	ビーウィズ株式会社
7384	株式会社プロクレアホールディングス
7793	株式会社イメージ・マジック
9215	株式会社ＣａＳｙ
5033	株式会社ヌーラボ
5078	株式会社セレコーポレーション
7138	株式会社ＴＯＲＩＣＯ
5026	株式会社トリプルアイズ
5027	ＡｎｙＭｉｎｄ　Ｇｒｏｕｐ株式会社
5079	株式会社ノバック
5125	株式会社ファインズ
6525	株式会社ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ
6226	守谷輸送機工業株式会社
4197	株式会社アスマーク
2998	クリアル株式会社
5028	セカンドサイトアナリティカ株式会社
9218	株式会社メンタルヘルステクノロジーズ
9220	エフビー介護サービス株式会社
9219	株式会社ギックス
9221	フルハシＥＰＯ株式会社
281A	インフォメティス株式会社
5032	ＡＮＹＣＯＬＯＲ株式会社
7136	ウェルビングループ株式会社
9348	株式会社ｉｓｐａｃｅ
7140	ペットゴー株式会社
2997	株式会社ストレージ王
5029	サークレイス株式会社
192A	インテグループ株式会社
7794	株式会社イーディーピー
9229	株式会社サンウェルズ
5830	株式会社いよぎんホールディングス
9552	株式会社Ｍ＆Ａ総研ホールディングス
9227	マイクロ波化学株式会社
2935	株式会社ピックルスホールディングス
9553	株式会社マイクロアド
9554	株式会社ＡＶｉＣ
9164	株式会社トライト
7386	ジャパンワランティサポート株式会社
5831	株式会社しずおかフィナンシャルグループ
9556	ＩＮＴＬＯＯＰ株式会社
7389	株式会社あいちフィナンシャルグループ
5832	株式会社ちゅうぎんフィナンシャルグループ
9347	日本管財ホールディングス株式会社
5035	ＨＯＵＳＥＩ株式会社
9557	株式会社エアークローゼット
9225	ブリッジコンサルティンググループ株式会社
7795	株式会社ＫＹＯＲＩＴＳＵ
5034	株式会社ｕｎｅｒｒｙ
7111	ＩＮＥＳＴ株式会社
5036	日本ビジネスシステムズ株式会社
7110	株式会社クラシコム
5038	株式会社ｅＷｅＬＬ
9558	ジャパニアス株式会社
7388	株式会社ＦＰパートナー
5133	株式会社テリロジーホールディングス
5126	ポーターズ株式会社
9560	株式会社プログリット
5039	株式会社キットアライブ
9562	ビジネスコーチ株式会社
5129	株式会社ＦＩＸＥＲ
7112	株式会社キューブ
6526	株式会社ソシオネクスト
9561	株式会社グラッドキューブ
9563	Ａｔｌａｓ　Ｔｅｃｈｎｏｌｏｇｉｅｓ株式会社
5834	ＳＢＩリーシングサービス株式会社
5131	リンカーズ株式会社
9564	株式会社ＦＣＥ
5132	株式会社ｐｌｕｓｚｅｒｏ
9161	ＩＤ＆Ｅホールディングス株式会社
5134	株式会社ＰＯＰＥＲ
5243	ｎｏｔｅ株式会社
5136	ｔｒｉｐｌａ株式会社
5867	株式会社エスネットワークス
9204	スカイマーク株式会社
2936	ベースフード株式会社
5574	株式会社ＡＢＥＪＡ
7115	株式会社アルファパーチェス
5527	株式会社ｐｒｏｐｅｒｔｙ　ｔｅｃｈｎｏｌｏｇｉｅｓ
9340	株式会社アソインターナショナル
9336	大栄環境株式会社
9565	ＧＬＯＥ株式会社
4892	株式会社サイフューズ
5240	ｍｏｎｏＡＩ　ｔｅｃｈｎｏｌｏｇｙ株式会社
9337	株式会社トリドリ
5242	株式会社アイズ
5836	株式会社エージェント・インシュアランス・グループ
7114	株式会社フーディソン
2937	株式会社サンクゼール
5246	株式会社ＥＬＥＭＥＮＴＳ
5138	株式会社Ｒｅｂａｓｅ
9339	株式会社コーチ・エィ
5139	オープンワーク株式会社
5247	株式会社ＢＴＭ
9338	株式会社ＩＮＦＯＲＩＣＨ
9342	株式会社スマサポ
5244	株式会社ｊｉｇ．ｊｐ
7116	ダイワ通信株式会社
5137	株式会社スマートドライブ
9341	株式会社ＧＥＮＯＶＡ
5248	株式会社テクノロジーズ
5259	ＢＢＤイニシアティブ株式会社
5257	ノバシステム株式会社
5250	プライム・ストラテジー株式会社
5241	株式会社日本オーエー研究所
7118	株式会社伸和ホールディングス
7119	株式会社ハルメクホールディングス
9343	株式会社アイビス
7120	株式会社ＳＨＩＮＫＯ
9345	ビズメイツ株式会社
9344	アクシスコンサルティング株式会社
4893	ノイルイミューン・バイオテック株式会社
5256	株式会社Ｆｕｓｉｃ
5254	株式会社Ａｒｅｎｔ
5252	日本ナレッジ株式会社
5255	株式会社モンスターラボホールディングス
5253	カバー株式会社
6225	株式会社エコム
5258	株式会社トランザクション・メディア・ネットワークス
4040	南海化学株式会社
5530	日本システムバンク株式会社
2962	株式会社テクニスコ
141A	株式会社トライアルホールディングス
5570	株式会社ジェノバ
5572	株式会社Ｒｉｄｇｅ－ｉ
5533	株式会社エリッツホールディングス
5580	株式会社プロディライト
5576	株式会社オービーシステム
9331	株式会社キャスター
5578	ＡＲアドバンストテクノロジ株式会社
5575	株式会社Ｇｌｏｂｅｅ
5532	株式会社リアルゲイト
5884	株式会社クラダシ
5582	株式会社グリッド
5885	株式会社ジーデップ・アドバンス
5579	株式会社ＧＳＩ
9159	株式会社Ｗ　ＴＯＫＹＯ
4894	クオリプス株式会社
177A	コージンバイオ株式会社
5577	株式会社アイデミー
9165	株式会社クオルテック
7409	ＡｅｒｏＥｄｇｅ株式会社
9162	株式会社ブリーチ
5844	株式会社京都フィナンシャルグループ
5843	ニッポンインシュア株式会社
9332	ＮＩＳＳＯホールディングス株式会社
9163	株式会社ナレルグループ
5888	ＤＡＩＷＡ　ＣＹＣＬＥ株式会社
9166	株式会社ＧＥＮＤＡ
5586	株式会社Ｌａｂｏｒｏ．ＡＩ
5535	ミガロホールディングス株式会社
6209	リケンＮＰＲ株式会社
5585	エコナビスタ株式会社
6224	株式会社ＪＲＣ
9330	株式会社揚羽
5587	株式会社インバウンドプラットフォーム
9168	株式会社ライズ・コンサルティング・グループ
3958	笹徳印刷株式会社
190A	Ｃｈｏｒｄｉａ　Ｔｈｅｒａｐｅｕｔｉｃｓ株式会社
9170	成友興業株式会社
5589	株式会社オートサーバー
6223	株式会社　西部技研
5588	ファーストアカウンティング株式会社
5591	株式会社ＡＶＩＬＥＮ
5590	株式会社ネットスターズ
5592	株式会社くすりの窓口
9237	株式会社笑美面
2938	株式会社オカムラ食品工業
4896	株式会社ケイファーマ
9236	ジャパンＭ＆Ａソリューション株式会社
4811	株式会社ドリーム・アーツ
5845	全保連株式会社
5889	Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ株式会社
9238	バリュークリエーション株式会社
5597	ブルーイノベーション株式会社
5599	Ｓ＆Ｊ株式会社
5596	アウトルックコンサルティング株式会社
5891	株式会社魁力屋
5868	株式会社ロココ
5595	株式会社ＱＰＳ研究所
5870	株式会社ナルネットコミュニケーションズ
149A	株式会社シンカ
5616	株式会社雨風太陽
5869	株式会社早稲田学習研究会
165A	ＳＢＩレオスひふみ株式会社
5619	マーソ株式会社
150A	株式会社ＪＳＨ
5621	株式会社ヒューマンテクノロジーズ
5618	ナイル株式会社
5892	株式会社ｙｕｔｏｒｉ
167A	リョーサン菱洋ホールディングス株式会社
166A	株式会社タスキホールディングス
130A	株式会社Ｖｅｒｉｔａｓ　Ｉｎ　Ｓｉｌｉｃｏ
168A	株式会社イタミアート
137A	Ｃｏｃｏｌｉｖｅ株式会社
142A	株式会社ジンジブ
138A	光フードサービス株式会社
135A	株式会社ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ
153A	株式会社カウリス
155A	株式会社情報戦略テクノロジー
143A	イシン株式会社
146A	コロンビア・ワークス株式会社
157A	グリーンモンスター株式会社
145A	株式会社Ｌ　ｉｓ　Ｂ
148A	株式会社ハッチ・ワーク
160A	株式会社アズパートナーズ
248A	株式会社キッズスター
173A	株式会社ハンモック
156A	マテリアルグループ株式会社
151A	株式会社ダイブ
147A	株式会社ソラコム
175A	株式会社Ｗｉｌｌ　Ｓｍａｒｔ
176A	レジル株式会社
208A	株式会社構造計画研究所ホールディングス
194A	株式会社ＷＯＬＶＥＳ　ＨＡＮＤ
197A	株式会社タウンズ
189A	株式会社Ｄ＆Ｍカンパニー
184A	株式会社学びエイド
186A	株式会社アストロスケールホールディングス
195A	株式会社ライスカレー
196A	株式会社ＭＦＳ
205A	株式会社ロゴスホールディングス
253A	株式会社ＥＴＳグループ
202A	株式会社豆蔵デジタルホールディングス
198A	ＰｏｓｔＰｒｉｍｅ株式会社
211A	株式会社カドス・コーポレーション
212A	フィットイージー株式会社
254A	ＡＩフュージョンキャピタルグループ株式会社
255A	ジーエルテクノホールディングス株式会社
206A	株式会社ＰＲＩＳＭ　ＢｉｏＬａｂ
219A	Ｈｅａｒｔｓｅｅｄ株式会社
215A	株式会社タイミー
220A	株式会社Ｆａｂｅｒ　Ｃｏｍｐａｎｙ
256A	飛島ホールディングス株式会社
218A	株式会社Ｌｉｂｅｒａｗａｒｅ
272A	株式会社グリーンクロスホールディングス
228A	株式会社オプロ
231A	Ｃｒｏｓｓ　Ｅホールディングス株式会社
268A	リガク・ホールディングス株式会社
247A	Ａｉロボティクス株式会社
241A	株式会社ＲＯＸＸ
242A	株式会社リプライオリティ
245A	株式会社ＩＮＧＳ
246A	株式会社アスア
259A	株式会社ケイ・ウノ
244A	グロースエクスパートナーズ株式会社
260A	株式会社オルツ
269A	株式会社Ｓａｐｅｅｔ
264A	株式会社Ｓｃｈｏｏ
261A	株式会社日水コン
265A	Ｈｍｃｏｍｍ株式会社
278A	Ｔｅｒｒａ　Ｄｒｏｎｅ株式会社
274A	株式会社ガーデン
276A	ククレブ・アドバイザーズ株式会社
291A	株式会社リスキル
277A	グロービング株式会社
300A	ＭＩＣ株式会社
296A	令和アカウンティング・ホールディングス株式会社
280A	株式会社ＴＭＨ
288A	ラクサス・テクノロジーズ株式会社
287A	黒田グループ株式会社
302A	株式会社ビースタイルホールディングス
290A	株式会社Ｓｙｎｓｐｅｃｔｉｖｅ
303A	株式会社ｖｉｓｕｍｏ
304A	フォルシア株式会社
299A	ｄｅｌｙ株式会社
298A	ＧＶＡ　ＴＥＣＨ株式会社
319A	株式会社技術承継機構
324A	株式会社ブッキングリゾート
323A	株式会社フライヤー
325A	株式会社ＴＥＮＴＩＡＬ
335A	株式会社ミライロ
